file_id,file_path,label,source,technique,split
VIVOSSPK16_VIVOSSPK16_292,real/VIVOSSPK16_VIVOSSPK16_292.wav,real,vivos,natural,train
VIVOSSPK16_VIVOSSPK16_293,real/VIVOSSPK16_VIVOSSPK16_293.wav,real,vivos,natural,train
VIVOSSPK16_VIVOSSPK16_294,real/VIVOSSPK16_VIVOSSPK16_294.wav,real,vivos,natural,train
VIVOSSPK16_VIVOSSPK16_295,real/VIVOSSPK16_VIVOSSPK16_295.wav,real,vivos,natural,train
VIVOSSPK16_VIVOSSPK16_297,real/VIVOSSPK16_VIVOSSPK16_297.wav,real,vivos,natural,train
VIVOSSPK16_VIVOSSPK16_300,real/VIVOSSPK16_VIVOSSPK16_300.wav,real,vivos,natural,train
VIVOSSPK17_VIVOSSPK17_001,real/VIVOSSPK17_VIVOSSPK17_001.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_002,real/VIVOSSPK17_VIVOSSPK17_002.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_004,real/VIVOSSPK17_VIVOSSPK17_004.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_006,real/VIVOSSPK17_VIVOSSPK17_006.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_008,real/VIVOSSPK17_VIVOSSPK17_008.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_009,real/VIVOSSPK17_VIVOSSPK17_009.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_010,real/VIVOSSPK17_VIVOSSPK17_010.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_019,real/VIVOSSPK17_VIVOSSPK17_019.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_020,real/VIVOSSPK17_VIVOSSPK17_020.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_021,real/VIVOSSPK17_VIVOSSPK17_021.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_023,real/VIVOSSPK17_VIVOSSPK17_023.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_025,real/VIVOSSPK17_VIVOSSPK17_025.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_027,real/VIVOSSPK17_VIVOSSPK17_027.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_028,real/VIVOSSPK17_VIVOSSPK17_028.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_029,real/VIVOSSPK17_VIVOSSPK17_029.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_030,real/VIVOSSPK17_VIVOSSPK17_030.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_032,real/VIVOSSPK17_VIVOSSPK17_032.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_033,real/VIVOSSPK17_VIVOSSPK17_033.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_041,real/VIVOSSPK17_VIVOSSPK17_041.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_044,real/VIVOSSPK17_VIVOSSPK17_044.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_045,real/VIVOSSPK17_VIVOSSPK17_045.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_046,real/VIVOSSPK17_VIVOSSPK17_046.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_047,real/VIVOSSPK17_VIVOSSPK17_047.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_048,real/VIVOSSPK17_VIVOSSPK17_048.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_049,real/VIVOSSPK17_VIVOSSPK17_049.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_050,real/VIVOSSPK17_VIVOSSPK17_050.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_053,real/VIVOSSPK17_VIVOSSPK17_053.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_054,real/VIVOSSPK17_VIVOSSPK17_054.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_055,real/VIVOSSPK17_VIVOSSPK17_055.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_056,real/VIVOSSPK17_VIVOSSPK17_056.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_057,real/VIVOSSPK17_VIVOSSPK17_057.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_058,real/VIVOSSPK17_VIVOSSPK17_058.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_060,real/VIVOSSPK17_VIVOSSPK17_060.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_061,real/VIVOSSPK17_VIVOSSPK17_061.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_062,real/VIVOSSPK17_VIVOSSPK17_062.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_063,real/VIVOSSPK17_VIVOSSPK17_063.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_064,real/VIVOSSPK17_VIVOSSPK17_064.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_067,real/VIVOSSPK17_VIVOSSPK17_067.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_068,real/VIVOSSPK17_VIVOSSPK17_068.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_069,real/VIVOSSPK17_VIVOSSPK17_069.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_070,real/VIVOSSPK17_VIVOSSPK17_070.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_071,real/VIVOSSPK17_VIVOSSPK17_071.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_072,real/VIVOSSPK17_VIVOSSPK17_072.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_073,real/VIVOSSPK17_VIVOSSPK17_073.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_077,real/VIVOSSPK17_VIVOSSPK17_077.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_079,real/VIVOSSPK17_VIVOSSPK17_079.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_080,real/VIVOSSPK17_VIVOSSPK17_080.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_081,real/VIVOSSPK17_VIVOSSPK17_081.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_084,real/VIVOSSPK17_VIVOSSPK17_084.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_087,real/VIVOSSPK17_VIVOSSPK17_087.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_088,real/VIVOSSPK17_VIVOSSPK17_088.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_089,real/VIVOSSPK17_VIVOSSPK17_089.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_090,real/VIVOSSPK17_VIVOSSPK17_090.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_091,real/VIVOSSPK17_VIVOSSPK17_091.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_092,real/VIVOSSPK17_VIVOSSPK17_092.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_093,real/VIVOSSPK17_VIVOSSPK17_093.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_094,real/VIVOSSPK17_VIVOSSPK17_094.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_095,real/VIVOSSPK17_VIVOSSPK17_095.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_096,real/VIVOSSPK17_VIVOSSPK17_096.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_101,real/VIVOSSPK17_VIVOSSPK17_101.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_102,real/VIVOSSPK17_VIVOSSPK17_102.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_103,real/VIVOSSPK17_VIVOSSPK17_103.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_104,real/VIVOSSPK17_VIVOSSPK17_104.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_105,real/VIVOSSPK17_VIVOSSPK17_105.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_106,real/VIVOSSPK17_VIVOSSPK17_106.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_108,real/VIVOSSPK17_VIVOSSPK17_108.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_111,real/VIVOSSPK17_VIVOSSPK17_111.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_112,real/VIVOSSPK17_VIVOSSPK17_112.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_113,real/VIVOSSPK17_VIVOSSPK17_113.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_116,real/VIVOSSPK17_VIVOSSPK17_116.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_117,real/VIVOSSPK17_VIVOSSPK17_117.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_118,real/VIVOSSPK17_VIVOSSPK17_118.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_121,real/VIVOSSPK17_VIVOSSPK17_121.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_122,real/VIVOSSPK17_VIVOSSPK17_122.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_123,real/VIVOSSPK17_VIVOSSPK17_123.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_124,real/VIVOSSPK17_VIVOSSPK17_124.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_125,real/VIVOSSPK17_VIVOSSPK17_125.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_126,real/VIVOSSPK17_VIVOSSPK17_126.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_128,real/VIVOSSPK17_VIVOSSPK17_128.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_129,real/VIVOSSPK17_VIVOSSPK17_129.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_131,real/VIVOSSPK17_VIVOSSPK17_131.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_132,real/VIVOSSPK17_VIVOSSPK17_132.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_134,real/VIVOSSPK17_VIVOSSPK17_134.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_135,real/VIVOSSPK17_VIVOSSPK17_135.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_136,real/VIVOSSPK17_VIVOSSPK17_136.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_137,real/VIVOSSPK17_VIVOSSPK17_137.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_138,real/VIVOSSPK17_VIVOSSPK17_138.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_141,real/VIVOSSPK17_VIVOSSPK17_141.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_142,real/VIVOSSPK17_VIVOSSPK17_142.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_144,real/VIVOSSPK17_VIVOSSPK17_144.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_146,real/VIVOSSPK17_VIVOSSPK17_146.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_148,real/VIVOSSPK17_VIVOSSPK17_148.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_151,real/VIVOSSPK17_VIVOSSPK17_151.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_152,real/VIVOSSPK17_VIVOSSPK17_152.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_154,real/VIVOSSPK17_VIVOSSPK17_154.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_160,real/VIVOSSPK17_VIVOSSPK17_160.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_161,real/VIVOSSPK17_VIVOSSPK17_161.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_162,real/VIVOSSPK17_VIVOSSPK17_162.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_163,real/VIVOSSPK17_VIVOSSPK17_163.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_164,real/VIVOSSPK17_VIVOSSPK17_164.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_165,real/VIVOSSPK17_VIVOSSPK17_165.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_167,real/VIVOSSPK17_VIVOSSPK17_167.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_170,real/VIVOSSPK17_VIVOSSPK17_170.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_172,real/VIVOSSPK17_VIVOSSPK17_172.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_173,real/VIVOSSPK17_VIVOSSPK17_173.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_174,real/VIVOSSPK17_VIVOSSPK17_174.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_175,real/VIVOSSPK17_VIVOSSPK17_175.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_176,real/VIVOSSPK17_VIVOSSPK17_176.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_179,real/VIVOSSPK17_VIVOSSPK17_179.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_180,real/VIVOSSPK17_VIVOSSPK17_180.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_181,real/VIVOSSPK17_VIVOSSPK17_181.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_184,real/VIVOSSPK17_VIVOSSPK17_184.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_186,real/VIVOSSPK17_VIVOSSPK17_186.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_188,real/VIVOSSPK17_VIVOSSPK17_188.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_190,real/VIVOSSPK17_VIVOSSPK17_190.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_191,real/VIVOSSPK17_VIVOSSPK17_191.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_193,real/VIVOSSPK17_VIVOSSPK17_193.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_194,real/VIVOSSPK17_VIVOSSPK17_194.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_195,real/VIVOSSPK17_VIVOSSPK17_195.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_196,real/VIVOSSPK17_VIVOSSPK17_196.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_197,real/VIVOSSPK17_VIVOSSPK17_197.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_198,real/VIVOSSPK17_VIVOSSPK17_198.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_200,real/VIVOSSPK17_VIVOSSPK17_200.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_202,real/VIVOSSPK17_VIVOSSPK17_202.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_203,real/VIVOSSPK17_VIVOSSPK17_203.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_207,real/VIVOSSPK17_VIVOSSPK17_207.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_209,real/VIVOSSPK17_VIVOSSPK17_209.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_210,real/VIVOSSPK17_VIVOSSPK17_210.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_211,real/VIVOSSPK17_VIVOSSPK17_211.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_212,real/VIVOSSPK17_VIVOSSPK17_212.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_215,real/VIVOSSPK17_VIVOSSPK17_215.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_217,real/VIVOSSPK17_VIVOSSPK17_217.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_219,real/VIVOSSPK17_VIVOSSPK17_219.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_220,real/VIVOSSPK17_VIVOSSPK17_220.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_221,real/VIVOSSPK17_VIVOSSPK17_221.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_223,real/VIVOSSPK17_VIVOSSPK17_223.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_224,real/VIVOSSPK17_VIVOSSPK17_224.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_225,real/VIVOSSPK17_VIVOSSPK17_225.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_226,real/VIVOSSPK17_VIVOSSPK17_226.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_228,real/VIVOSSPK17_VIVOSSPK17_228.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_229,real/VIVOSSPK17_VIVOSSPK17_229.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_231,real/VIVOSSPK17_VIVOSSPK17_231.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_232,real/VIVOSSPK17_VIVOSSPK17_232.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_233,real/VIVOSSPK17_VIVOSSPK17_233.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_235,real/VIVOSSPK17_VIVOSSPK17_235.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_239,real/VIVOSSPK17_VIVOSSPK17_239.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_249,real/VIVOSSPK17_VIVOSSPK17_249.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_250,real/VIVOSSPK17_VIVOSSPK17_250.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_251,real/VIVOSSPK17_VIVOSSPK17_251.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_252,real/VIVOSSPK17_VIVOSSPK17_252.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_254,real/VIVOSSPK17_VIVOSSPK17_254.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_258,real/VIVOSSPK17_VIVOSSPK17_258.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_259,real/VIVOSSPK17_VIVOSSPK17_259.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_262,real/VIVOSSPK17_VIVOSSPK17_262.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_263,real/VIVOSSPK17_VIVOSSPK17_263.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_264,real/VIVOSSPK17_VIVOSSPK17_264.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_265,real/VIVOSSPK17_VIVOSSPK17_265.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_266,real/VIVOSSPK17_VIVOSSPK17_266.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_267,real/VIVOSSPK17_VIVOSSPK17_267.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_269,real/VIVOSSPK17_VIVOSSPK17_269.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_271,real/VIVOSSPK17_VIVOSSPK17_271.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_272,real/VIVOSSPK17_VIVOSSPK17_272.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_275,real/VIVOSSPK17_VIVOSSPK17_275.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_277,real/VIVOSSPK17_VIVOSSPK17_277.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_279,real/VIVOSSPK17_VIVOSSPK17_279.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_280,real/VIVOSSPK17_VIVOSSPK17_280.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_282,real/VIVOSSPK17_VIVOSSPK17_282.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_286,real/VIVOSSPK17_VIVOSSPK17_286.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_287,real/VIVOSSPK17_VIVOSSPK17_287.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_288,real/VIVOSSPK17_VIVOSSPK17_288.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_290,real/VIVOSSPK17_VIVOSSPK17_290.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_291,real/VIVOSSPK17_VIVOSSPK17_291.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_294,real/VIVOSSPK17_VIVOSSPK17_294.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_295,real/VIVOSSPK17_VIVOSSPK17_295.wav,real,vivos,natural,test_seen
VIVOSSPK17_VIVOSSPK17_298,real/VIVOSSPK17_VIVOSSPK17_298.wav,real,vivos,natural,test_seen
VIVOSSPK18_VIVOSSPK18_001,real/VIVOSSPK18_VIVOSSPK18_001.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_002,real/VIVOSSPK18_VIVOSSPK18_002.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_003,real/VIVOSSPK18_VIVOSSPK18_003.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_008,real/VIVOSSPK18_VIVOSSPK18_008.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_010,real/VIVOSSPK18_VIVOSSPK18_010.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_011,real/VIVOSSPK18_VIVOSSPK18_011.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_012,real/VIVOSSPK18_VIVOSSPK18_012.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_013,real/VIVOSSPK18_VIVOSSPK18_013.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_018,real/VIVOSSPK18_VIVOSSPK18_018.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_019,real/VIVOSSPK18_VIVOSSPK18_019.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_020,real/VIVOSSPK18_VIVOSSPK18_020.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_021,real/VIVOSSPK18_VIVOSSPK18_021.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_022,real/VIVOSSPK18_VIVOSSPK18_022.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_026,real/VIVOSSPK18_VIVOSSPK18_026.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_027,real/VIVOSSPK18_VIVOSSPK18_027.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_029,real/VIVOSSPK18_VIVOSSPK18_029.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_030,real/VIVOSSPK18_VIVOSSPK18_030.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_032,real/VIVOSSPK18_VIVOSSPK18_032.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_033,real/VIVOSSPK18_VIVOSSPK18_033.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_036,real/VIVOSSPK18_VIVOSSPK18_036.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_037,real/VIVOSSPK18_VIVOSSPK18_037.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_042,real/VIVOSSPK18_VIVOSSPK18_042.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_043,real/VIVOSSPK18_VIVOSSPK18_043.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_045,real/VIVOSSPK18_VIVOSSPK18_045.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_046,real/VIVOSSPK18_VIVOSSPK18_046.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_048,real/VIVOSSPK18_VIVOSSPK18_048.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_051,real/VIVOSSPK18_VIVOSSPK18_051.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_053,real/VIVOSSPK18_VIVOSSPK18_053.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_054,real/VIVOSSPK18_VIVOSSPK18_054.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_055,real/VIVOSSPK18_VIVOSSPK18_055.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_056,real/VIVOSSPK18_VIVOSSPK18_056.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_058,real/VIVOSSPK18_VIVOSSPK18_058.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_059,real/VIVOSSPK18_VIVOSSPK18_059.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_060,real/VIVOSSPK18_VIVOSSPK18_060.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_062,real/VIVOSSPK18_VIVOSSPK18_062.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_064,real/VIVOSSPK18_VIVOSSPK18_064.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_066,real/VIVOSSPK18_VIVOSSPK18_066.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_068,real/VIVOSSPK18_VIVOSSPK18_068.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_078,real/VIVOSSPK18_VIVOSSPK18_078.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_080,real/VIVOSSPK18_VIVOSSPK18_080.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_081,real/VIVOSSPK18_VIVOSSPK18_081.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_084,real/VIVOSSPK18_VIVOSSPK18_084.wav,real,vivos,natural,train
VIVOSSPK18_VIVOSSPK18_085,real/VIVOSSPK18_VIVOSSPK18_085.wav,real,vivos,natural,train
